ORF	contig	bin
Ga0187557_1002138	Ga0187557_1002	BWF2A
Ga0187557_1002139	Ga0187557_1002	BWF2A
Ga0187557_1002140	Ga0187557_1002	BWF2A
Ga0187557_1002141	Ga0187557_1002	BWF2A
Ga0187557_1002142	Ga0187557_1002	BWF2A
Ga0187557_1002143	Ga0187557_1002	BWF2A
Ga0187557_1002144	Ga0187557_1002	BWF2A
Ga0187557_1002145	Ga0187557_1002	BWF2A
Ga0187557_1002146	Ga0187557_1002	BWF2A
Ga0187557_1002147	Ga0187557_1002	BWF2A
Ga0187557_1002148	Ga0187557_1002	BWF2A
Ga0187557_1002149	Ga0187557_1002	BWF2A
Ga0187557_1002150	Ga0187557_1002	BWF2A
Ga0187557_1002151	Ga0187557_1002	BWF2A
Ga0187557_1002152	Ga0187557_1002	BWF2A
Ga0187557_1002153	Ga0187557_1002	BWF2A
Ga0187557_1002154	Ga0187557_1002	BWF2A
Ga0187557_1002155	Ga0187557_1002	BWF2A
Ga0187557_1002156	Ga0187557_1002	BWF2A
Ga0187557_1002157	Ga0187557_1002	BWF2A
Ga0187557_1002158	Ga0187557_1002	BWF2A
Ga0187557_1002159	Ga0187557_1002	BWF2A
Ga0187557_1002160	Ga0187557_1002	BWF2A
Ga0187557_1002161	Ga0187557_1002	BWF2A
Ga0187557_1002162	Ga0187557_1002	BWF2A
Ga0187557_1002163	Ga0187557_1002	BWF2A
Ga0187557_1002164	Ga0187557_1002	BWF2A
Ga0187557_1002165	Ga0187557_1002	BWF2A
Ga0187557_1002166	Ga0187557_1002	BWF2A
Ga0187557_1002167	Ga0187557_1002	BWF2A
Ga0187557_1002168	Ga0187557_1002	BWF2A
Ga0187557_1002169	Ga0187557_1002	BWF2A
Ga0187557_1002170	Ga0187557_1002	BWF2A
Ga0187557_1002171	Ga0187557_1002	BWF2A
Ga0187557_1002172	Ga0187557_1002	BWF2A
Ga0187557_1002173	Ga0187557_1002	BWF2A
Ga0187557_1002174	Ga0187557_1002	BWF2A
Ga0187557_1002175	Ga0187557_1002	BWF2A
Ga0187557_1002176	Ga0187557_1002	BWF2A
Ga0187557_1002177	Ga0187557_1002	BWF2A
Ga0187557_1002178	Ga0187557_1002	BWF2A
Ga0187557_1002179	Ga0187557_1002	BWF2A
Ga0187557_1002180	Ga0187557_1002	BWF2A
Ga0187557_1002181	Ga0187557_1002	BWF2A
Ga0187557_1002182	Ga0187557_1002	BWF2A
Ga0187557_1002183	Ga0187557_1002	BWF2A
Ga0187557_1002184	Ga0187557_1002	BWF2A
Ga0187557_1002185	Ga0187557_1002	BWF2A
Ga0187557_1002186	Ga0187557_1002	BWF2A
Ga0187557_1002187	Ga0187557_1002	BWF2A
Ga0187557_1002188	Ga0187557_1002	BWF2A
Ga0187557_1002189	Ga0187557_1002	BWF2A
Ga0187557_1002190	Ga0187557_1002	BWF2A
Ga0187557_1002191	Ga0187557_1002	BWF2A
Ga0187557_1002192	Ga0187557_1002	BWF2A
Ga0187557_1002193	Ga0187557_1002	BWF2A
Ga0187557_1002194	Ga0187557_1002	BWF2A
Ga0187557_1002195	Ga0187557_1002	BWF2A
Ga0187557_1002196	Ga0187557_1002	BWF2A
Ga0187557_1002197	Ga0187557_1002	BWF2A
Ga0187557_1002198	Ga0187557_1002	BWF2A
Ga0187557_1002199	Ga0187557_1002	BWF2A
Ga0187557_1002200	Ga0187557_1002	BWF2A
Ga0187557_1002201	Ga0187557_1002	BWF2A
Ga0187557_1002202	Ga0187557_1002	BWF2A
Ga0187557_1002203	Ga0187557_1002	BWF2A
Ga0187557_1002204	Ga0187557_1002	BWF2A
Ga0187557_1002205	Ga0187557_1002	BWF2A
Ga0187557_1002206	Ga0187557_1002	BWF2A
Ga0187557_1002207	Ga0187557_1002	BWF2A
Ga0187557_1002208	Ga0187557_1002	BWF2A
Ga0187557_1002209	Ga0187557_1002	BWF2A
Ga0187557_1002210	Ga0187557_1002	BWF2A
Ga0187557_1002211	Ga0187557_1002	BWF2A
Ga0187557_1002212	Ga0187557_1002	BWF2A
Ga0187557_1002213	Ga0187557_1002	BWF2A
Ga0187557_1002214	Ga0187557_1002	BWF2A
Ga0187557_1002215	Ga0187557_1002	BWF2A
Ga0187557_1002216	Ga0187557_1002	BWF2A
Ga0187557_1002217	Ga0187557_1002	BWF2A
Ga0187557_1002218	Ga0187557_1002	BWF2A
Ga0187557_1002219	Ga0187557_1002	BWF2A
Ga0187557_1002220	Ga0187557_1002	BWF2A
Ga0187557_1002221	Ga0187557_1002	BWF2A
Ga0187557_1002223	Ga0187557_1002	BWF2A
Ga0187557_1002224	Ga0187557_1002	BWF2A
Ga0187557_1002225	Ga0187557_1002	BWF2A
Ga0187557_1002226	Ga0187557_1002	BWF2A
Ga0187557_1002227	Ga0187557_1002	BWF2A
Ga0187557_1002228	Ga0187557_1002	BWF2A
Ga0187557_1002229	Ga0187557_1002	BWF2A
Ga0187557_1002230	Ga0187557_1002	BWF2A
Ga0187557_1002231	Ga0187557_1002	BWF2A
Ga0187557_1002232	Ga0187557_1002	BWF2A
Ga0187557_1002233	Ga0187557_1002	BWF2A
Ga0187557_1002234	Ga0187557_1002	BWF2A
Ga0187557_1002235	Ga0187557_1002	BWF2A
Ga0187557_1002236	Ga0187557_1002	BWF2A
Ga0187557_1002237	Ga0187557_1002	BWF2A
Ga0187557_1002238	Ga0187557_1002	BWF2A
Ga0187557_1002239	Ga0187557_1002	BWF2A
Ga0187557_1002240	Ga0187557_1002	BWF2A
Ga0187557_1002241	Ga0187557_1002	BWF2A
Ga0187557_1002242	Ga0187557_1002	BWF2A
Ga0187557_1002243	Ga0187557_1002	BWF2A
Ga0187557_1002244	Ga0187557_1002	BWF2A
Ga0187557_1002245	Ga0187557_1002	BWF2A
Ga0187557_1002246	Ga0187557_1002	BWF2A
Ga0187557_1002247	Ga0187557_1002	BWF2A
Ga0187557_1002248	Ga0187557_1002	BWF2A
Ga0187557_1002249	Ga0187557_1002	BWF2A
Ga0187557_1002250	Ga0187557_1002	BWF2A
Ga0187557_1002251	Ga0187557_1002	BWF2A
Ga0187557_1002252	Ga0187557_1002	BWF2A
Ga0187557_1002253	Ga0187557_1002	BWF2A
Ga0187557_1002254	Ga0187557_1002	BWF2A
Ga0187557_1002255	Ga0187557_1002	BWF2A
Ga0187557_1002256	Ga0187557_1002	BWF2A
Ga0187557_1002257	Ga0187557_1002	BWF2A
Ga0187557_1002258	Ga0187557_1002	BWF2A
Ga0187557_1002259	Ga0187557_1002	BWF2A
Ga0187557_1002260	Ga0187557_1002	BWF2A
Ga0187557_1002261	Ga0187557_1002	BWF2A
Ga0187557_1002262	Ga0187557_1002	BWF2A
Ga0187557_1002263	Ga0187557_1002	BWF2A
Ga0187557_1002264	Ga0187557_1002	BWF2A
Ga0187557_1002265	Ga0187557_1002	BWF2A
Ga0187557_1002266	Ga0187557_1002	BWF2A
Ga0187557_1002267	Ga0187557_1002	BWF2A
Ga0187557_1002268	Ga0187557_1002	BWF2A
Ga0187557_1002269	Ga0187557_1002	BWF2A
Ga0187557_1002270	Ga0187557_1002	BWF2A
Ga0187557_1002271	Ga0187557_1002	BWF2A
Ga0187557_1002272	Ga0187557_1002	BWF2A
Ga0187557_1002273	Ga0187557_1002	BWF2A
Ga0187557_1002274	Ga0187557_1002	BWF2A
Ga0187557_1002275	Ga0187557_1002	BWF2A
Ga0187557_1002276	Ga0187557_1002	BWF2A
Ga0187557_1002277	Ga0187557_1002	BWF2A
Ga0187557_1002278	Ga0187557_1002	BWF2A
Ga0187557_1002279	Ga0187557_1002	BWF2A
Ga0187557_1002280	Ga0187557_1002	BWF2A
Ga0187557_1002281	Ga0187557_1002	BWF2A
Ga0187557_1002282	Ga0187557_1002	BWF2A
Ga0187557_1002283	Ga0187557_1002	BWF2A
Ga0187557_1002284	Ga0187557_1002	BWF2A
Ga0187557_1002285	Ga0187557_1002	BWF2A
Ga0187557_1002286	Ga0187557_1002	BWF2A
Ga0187557_1002287	Ga0187557_1002	BWF2A
Ga0187557_1002288	Ga0187557_1002	BWF2A
Ga0187557_1002289	Ga0187557_1002	BWF2A
Ga0187557_1002290	Ga0187557_1002	BWF2A
Ga0187557_1002291	Ga0187557_1002	BWF2A
Ga0187557_1002292	Ga0187557_1002	BWF2A
Ga0187557_1002293	Ga0187557_1002	BWF2A
Ga0187557_1002294	Ga0187557_1002	BWF2A
Ga0187557_1002295	Ga0187557_1002	BWF2A
Ga0187557_1002296	Ga0187557_1002	BWF2A
Ga0187557_1002297	Ga0187557_1002	BWF2A
Ga0187557_1002298	Ga0187557_1002	BWF2A
Ga0187557_1002299	Ga0187557_1002	BWF2A
Ga0187557_1002300	Ga0187557_1002	BWF2A
Ga0187557_1002301	Ga0187557_1002	BWF2A
Ga0187557_1002302	Ga0187557_1002	BWF2A
Ga0187557_1002303	Ga0187557_1002	BWF2A
Ga0187557_1002304	Ga0187557_1002	BWF2A
Ga0187557_1002305	Ga0187557_1002	BWF2A
Ga0187557_1002306	Ga0187557_1002	BWF2A
Ga0187557_1002307	Ga0187557_1002	BWF2A
Ga0187557_1002308	Ga0187557_1002	BWF2A
Ga0187557_1002309	Ga0187557_1002	BWF2A
Ga0187557_1002310	Ga0187557_1002	BWF2A
Ga0187557_1002311	Ga0187557_1002	BWF2A
Ga0187557_1002312	Ga0187557_1002	BWF2A
Ga0187557_1002313	Ga0187557_1002	BWF2A
Ga0187557_1002314	Ga0187557_1002	BWF2A
Ga0187557_10031	Ga0187557_1003	BWF2A
Ga0187557_10032	Ga0187557_1003	BWF2A
Ga0187557_10033	Ga0187557_1003	BWF2A
Ga0187557_10034	Ga0187557_1003	BWF2A
Ga0187557_10035	Ga0187557_1003	BWF2A
Ga0187557_10036	Ga0187557_1003	BWF2A
Ga0187557_10037	Ga0187557_1003	BWF2A
Ga0187557_10038	Ga0187557_1003	BWF2A
Ga0187557_10039	Ga0187557_1003	BWF2A
Ga0187557_100311	Ga0187557_1003	BWF2A
Ga0187557_100312	Ga0187557_1003	BWF2A
Ga0187557_100313	Ga0187557_1003	BWF2A
Ga0187557_100314	Ga0187557_1003	BWF2A
Ga0187557_100315	Ga0187557_1003	BWF2A
Ga0187557_100316	Ga0187557_1003	BWF2A
Ga0187557_100317	Ga0187557_1003	BWF2A
Ga0187557_100318	Ga0187557_1003	BWF2A
Ga0187557_100319	Ga0187557_1003	BWF2A
Ga0187557_100320	Ga0187557_1003	BWF2A
Ga0187557_100321	Ga0187557_1003	BWF2A
Ga0187557_100322	Ga0187557_1003	BWF2A
Ga0187557_100323	Ga0187557_1003	BWF2A
Ga0187557_100324	Ga0187557_1003	BWF2A
Ga0187557_100325	Ga0187557_1003	BWF2A
Ga0187557_100326	Ga0187557_1003	BWF2A
Ga0187557_100327	Ga0187557_1003	BWF2A
Ga0187557_100328	Ga0187557_1003	BWF2A
Ga0187557_100329	Ga0187557_1003	BWF2A
Ga0187557_100330	Ga0187557_1003	BWF2A
Ga0187557_100331	Ga0187557_1003	BWF2A
Ga0187557_100332	Ga0187557_1003	BWF2A
Ga0187557_100333	Ga0187557_1003	BWF2A
Ga0187557_100334	Ga0187557_1003	BWF2A
Ga0187557_100335	Ga0187557_1003	BWF2A
Ga0187557_100336	Ga0187557_1003	BWF2A
Ga0187557_100337	Ga0187557_1003	BWF2A
Ga0187557_100338	Ga0187557_1003	BWF2A
Ga0187557_100339	Ga0187557_1003	BWF2A
Ga0187557_100340	Ga0187557_1003	BWF2A
Ga0187557_100341	Ga0187557_1003	BWF2A
Ga0187557_100342	Ga0187557_1003	BWF2A
Ga0187557_100343	Ga0187557_1003	BWF2A
Ga0187557_100344	Ga0187557_1003	BWF2A
Ga0187557_100345	Ga0187557_1003	BWF2A
Ga0187557_100346	Ga0187557_1003	BWF2A
Ga0187557_100347	Ga0187557_1003	BWF2A
Ga0187557_100348	Ga0187557_1003	BWF2A
Ga0187557_100349	Ga0187557_1003	BWF2A
Ga0187557_100350	Ga0187557_1003	BWF2A
Ga0187557_100351	Ga0187557_1003	BWF2A
Ga0187557_100352	Ga0187557_1003	BWF2A
Ga0187557_100353	Ga0187557_1003	BWF2A
Ga0187557_100354	Ga0187557_1003	BWF2A
Ga0187557_100355	Ga0187557_1003	BWF2A
Ga0187557_100356	Ga0187557_1003	BWF2A
Ga0187557_100357	Ga0187557_1003	BWF2A
Ga0187557_100358	Ga0187557_1003	BWF2A
Ga0187557_100359	Ga0187557_1003	BWF2A
Ga0187557_100360	Ga0187557_1003	BWF2A
Ga0187557_100361	Ga0187557_1003	BWF2A
Ga0187557_100362	Ga0187557_1003	BWF2A
Ga0187557_100363	Ga0187557_1003	BWF2A
Ga0187557_100364	Ga0187557_1003	BWF2A
Ga0187557_100365	Ga0187557_1003	BWF2A
Ga0187557_100366	Ga0187557_1003	BWF2A
Ga0187557_100367	Ga0187557_1003	BWF2A
Ga0187557_100368	Ga0187557_1003	BWF2A
Ga0187557_100369	Ga0187557_1003	BWF2A
Ga0187557_100370	Ga0187557_1003	BWF2A
Ga0187557_100371	Ga0187557_1003	BWF2A
Ga0187557_100372	Ga0187557_1003	BWF2A
Ga0187557_100373	Ga0187557_1003	BWF2A
Ga0187557_100374	Ga0187557_1003	BWF2A
Ga0187557_100375	Ga0187557_1003	BWF2A
Ga0187557_100376	Ga0187557_1003	BWF2A
Ga0187557_100377	Ga0187557_1003	BWF2A
Ga0187557_100378	Ga0187557_1003	BWF2A
Ga0187557_100379	Ga0187557_1003	BWF2A
Ga0187557_100380	Ga0187557_1003	BWF2A
Ga0187557_100381	Ga0187557_1003	BWF2A
Ga0187557_100382	Ga0187557_1003	BWF2A
Ga0187557_100383	Ga0187557_1003	BWF2A
Ga0187557_100384	Ga0187557_1003	BWF2A
Ga0187557_100385	Ga0187557_1003	BWF2A
Ga0187557_100386	Ga0187557_1003	BWF2A
Ga0187557_100387	Ga0187557_1003	BWF2A
Ga0187557_100388	Ga0187557_1003	BWF2A
Ga0187557_100389	Ga0187557_1003	BWF2A
Ga0187557_100390	Ga0187557_1003	BWF2A
Ga0187557_100391	Ga0187557_1003	BWF2A
Ga0187557_100392	Ga0187557_1003	BWF2A
Ga0187557_100393	Ga0187557_1003	BWF2A
Ga0187557_100394	Ga0187557_1003	BWF2A
Ga0187557_100395	Ga0187557_1003	BWF2A
Ga0187557_100396	Ga0187557_1003	BWF2A
Ga0187557_100397	Ga0187557_1003	BWF2A
Ga0187557_100398	Ga0187557_1003	BWF2A
Ga0187557_100399	Ga0187557_1003	BWF2A
Ga0187557_1003100	Ga0187557_1003	BWF2A
Ga0187557_1003101	Ga0187557_1003	BWF2A
Ga0187557_1003102	Ga0187557_1003	BWF2A
Ga0187557_1003103	Ga0187557_1003	BWF2A
Ga0187557_1003104	Ga0187557_1003	BWF2A
Ga0187557_1003105	Ga0187557_1003	BWF2A
Ga0187557_1003106	Ga0187557_1003	BWF2A
Ga0187557_1003107	Ga0187557_1003	BWF2A
Ga0187557_1003108	Ga0187557_1003	BWF2A
Ga0187557_1003109	Ga0187557_1003	BWF2A
Ga0187557_1003110	Ga0187557_1003	BWF2A
Ga0187557_1003111	Ga0187557_1003	BWF2A
Ga0187557_1003112	Ga0187557_1003	BWF2A
Ga0187557_1003113	Ga0187557_1003	BWF2A
Ga0187557_1003114	Ga0187557_1003	BWF2A
Ga0187557_1003115	Ga0187557_1003	BWF2A
Ga0187557_1003116	Ga0187557_1003	BWF2A
Ga0187557_1003117	Ga0187557_1003	BWF2A
Ga0187557_1003118	Ga0187557_1003	BWF2A
Ga0187557_1003119	Ga0187557_1003	BWF2A
Ga0187557_1003120	Ga0187557_1003	BWF2A
Ga0187557_1003121	Ga0187557_1003	BWF2A
Ga0187557_1003122	Ga0187557_1003	BWF2A
Ga0187557_1003123	Ga0187557_1003	BWF2A
Ga0187557_1003124	Ga0187557_1003	BWF2A
Ga0187557_1003125	Ga0187557_1003	BWF2A
Ga0187557_1003126	Ga0187557_1003	BWF2A
Ga0187557_1003127	Ga0187557_1003	BWF2A
Ga0187557_1003128	Ga0187557_1003	BWF2A
Ga0187557_1003129	Ga0187557_1003	BWF2A
Ga0187557_1003130	Ga0187557_1003	BWF2A
Ga0187557_1003131	Ga0187557_1003	BWF2A
Ga0187557_1003132	Ga0187557_1003	BWF2A
Ga0187557_1003133	Ga0187557_1003	BWF2A
Ga0187557_1003134	Ga0187557_1003	BWF2A
Ga0187557_1003135	Ga0187557_1003	BWF2A
Ga0187557_1003136	Ga0187557_1003	BWF2A
Ga0187557_1003137	Ga0187557_1003	BWF2A
Ga0187557_1003138	Ga0187557_1003	BWF2A
Ga0187557_1003139	Ga0187557_1003	BWF2A
Ga0187557_1003140	Ga0187557_1003	BWF2A
Ga0187557_1003141	Ga0187557_1003	BWF2A
Ga0187557_1003142	Ga0187557_1003	BWF2A
Ga0187557_1003143	Ga0187557_1003	BWF2A
Ga0187557_1003144	Ga0187557_1003	BWF2A
Ga0187557_1003145	Ga0187557_1003	BWF2A
Ga0187557_1003146	Ga0187557_1003	BWF2A
Ga0187557_1003147	Ga0187557_1003	BWF2A
Ga0187557_1003148	Ga0187557_1003	BWF2A
Ga0187557_1003149	Ga0187557_1003	BWF2A
Ga0187557_1003150	Ga0187557_1003	BWF2A
Ga0187557_1003151	Ga0187557_1003	BWF2A
Ga0187557_1003152	Ga0187557_1003	BWF2A
Ga0187557_1003153	Ga0187557_1003	BWF2A
Ga0187557_1003154	Ga0187557_1003	BWF2A
Ga0187557_1003155	Ga0187557_1003	BWF2A
Ga0187557_1003156	Ga0187557_1003	BWF2A
Ga0187557_1003157	Ga0187557_1003	BWF2A
Ga0187557_1003158	Ga0187557_1003	BWF2A
Ga0187557_1003159	Ga0187557_1003	BWF2A
Ga0187557_1003160	Ga0187557_1003	BWF2A
Ga0187557_1003161	Ga0187557_1003	BWF2A
Ga0187557_1003162	Ga0187557_1003	BWF2A
Ga0187557_1003163	Ga0187557_1003	BWF2A
Ga0187557_1003164	Ga0187557_1003	BWF2A
Ga0187557_1003165	Ga0187557_1003	BWF2A
Ga0187557_1003166	Ga0187557_1003	BWF2A
Ga0187557_1003167	Ga0187557_1003	BWF2A
Ga0187557_1003168	Ga0187557_1003	BWF2A
Ga0187557_1003169	Ga0187557_1003	BWF2A
Ga0187557_1003170	Ga0187557_1003	BWF2A
Ga0187557_1003171	Ga0187557_1003	BWF2A
Ga0187557_1003172	Ga0187557_1003	BWF2A
Ga0187557_1003173	Ga0187557_1003	BWF2A
Ga0187557_1003174	Ga0187557_1003	BWF2A
Ga0187557_1003175	Ga0187557_1003	BWF2A
Ga0187557_1003176	Ga0187557_1003	BWF2A
Ga0187557_1003177	Ga0187557_1003	BWF2A
Ga0187557_1003178	Ga0187557_1003	BWF2A
Ga0187557_1003179	Ga0187557_1003	BWF2A
Ga0187557_1003180	Ga0187557_1003	BWF2A
Ga0187557_1003181	Ga0187557_1003	BWF2A
Ga0187557_1003182	Ga0187557_1003	BWF2A
Ga0187557_1003183	Ga0187557_1003	BWF2A
Ga0187557_1003184	Ga0187557_1003	BWF2A
Ga0187557_1003185	Ga0187557_1003	BWF2A
Ga0187557_1003186	Ga0187557_1003	BWF2A
Ga0187557_1003187	Ga0187557_1003	BWF2A
Ga0187557_1003188	Ga0187557_1003	BWF2A
Ga0187557_1003189	Ga0187557_1003	BWF2A
Ga0187557_1003190	Ga0187557_1003	BWF2A
Ga0187557_1003191	Ga0187557_1003	BWF2A
Ga0187557_1003192	Ga0187557_1003	BWF2A
Ga0187557_1003193	Ga0187557_1003	BWF2A
Ga0187557_1003194	Ga0187557_1003	BWF2A
Ga0187557_1003195	Ga0187557_1003	BWF2A
Ga0187557_1003196	Ga0187557_1003	BWF2A
Ga0187557_1003197	Ga0187557_1003	BWF2A
Ga0187557_1003198	Ga0187557_1003	BWF2A
Ga0187557_1003199	Ga0187557_1003	BWF2A
Ga0187557_1003200	Ga0187557_1003	BWF2A
Ga0187557_1003201	Ga0187557_1003	BWF2A
Ga0187557_1003202	Ga0187557_1003	BWF2A
Ga0187557_1003203	Ga0187557_1003	BWF2A
Ga0187557_1003204	Ga0187557_1003	BWF2A
Ga0187557_1003205	Ga0187557_1003	BWF2A
Ga0187557_1003206	Ga0187557_1003	BWF2A
Ga0187557_1003207	Ga0187557_1003	BWF2A
Ga0187557_1003208	Ga0187557_1003	BWF2A
Ga0187557_1003209	Ga0187557_1003	BWF2A
Ga0187557_1003210	Ga0187557_1003	BWF2A
Ga0187557_1003211	Ga0187557_1003	BWF2A
Ga0187557_1003212	Ga0187557_1003	BWF2A
Ga0187557_1003213	Ga0187557_1003	BWF2A
Ga0187557_1003214	Ga0187557_1003	BWF2A
Ga0187557_1003215	Ga0187557_1003	BWF2A
Ga0187557_1003216	Ga0187557_1003	BWF2A
Ga0187557_1003217	Ga0187557_1003	BWF2A
Ga0187557_1003218	Ga0187557_1003	BWF2A
Ga0187557_1003219	Ga0187557_1003	BWF2A
Ga0187557_1003220	Ga0187557_1003	BWF2A
Ga0187557_1003221	Ga0187557_1003	BWF2A
Ga0187557_1003222	Ga0187557_1003	BWF2A
Ga0187557_1003223	Ga0187557_1003	BWF2A
Ga0187557_1003224	Ga0187557_1003	BWF2A
Ga0187557_1003225	Ga0187557_1003	BWF2A
Ga0187557_1003226	Ga0187557_1003	BWF2A
Ga0187557_1003227	Ga0187557_1003	BWF2A
Ga0187557_1003228	Ga0187557_1003	BWF2A
Ga0187557_1003229	Ga0187557_1003	BWF2A
Ga0187557_1003230	Ga0187557_1003	BWF2A
Ga0187557_1003231	Ga0187557_1003	BWF2A
Ga0187557_1003232	Ga0187557_1003	BWF2A
Ga0187557_1003233	Ga0187557_1003	BWF2A
Ga0187557_1003234	Ga0187557_1003	BWF2A
Ga0187557_1003235	Ga0187557_1003	BWF2A
Ga0187557_1003236	Ga0187557_1003	BWF2A
Ga0187557_1003237	Ga0187557_1003	BWF2A
Ga0187557_1003238	Ga0187557_1003	BWF2A
Ga0187557_1003239	Ga0187557_1003	BWF2A
Ga0187557_1003240	Ga0187557_1003	BWF2A
Ga0187557_1003241	Ga0187557_1003	BWF2A
Ga0187557_1003242	Ga0187557_1003	BWF2A
Ga0187557_1003243	Ga0187557_1003	BWF2A
Ga0187557_1003244	Ga0187557_1003	BWF2A
Ga0187557_1003245	Ga0187557_1003	BWF2A
Ga0187557_1003246	Ga0187557_1003	BWF2A
Ga0187557_1003247	Ga0187557_1003	BWF2A
Ga0187557_1003248	Ga0187557_1003	BWF2A
Ga0187557_1003249	Ga0187557_1003	BWF2A
Ga0187557_1003250	Ga0187557_1003	BWF2A
Ga0187557_1003251	Ga0187557_1003	BWF2A
Ga0187557_1003252	Ga0187557_1003	BWF2A
Ga0187557_1003253	Ga0187557_1003	BWF2A
Ga0187557_1003254	Ga0187557_1003	BWF2A
Ga0187557_1003255	Ga0187557_1003	BWF2A
Ga0187557_1003256	Ga0187557_1003	BWF2A
Ga0187557_1003257	Ga0187557_1003	BWF2A
Ga0187557_1003258	Ga0187557_1003	BWF2A
Ga0187557_1003259	Ga0187557_1003	BWF2A
Ga0187557_1003260	Ga0187557_1003	BWF2A
Ga0187557_1003261	Ga0187557_1003	BWF2A
Ga0187557_1003262	Ga0187557_1003	BWF2A
Ga0187557_1003263	Ga0187557_1003	BWF2A
Ga0187557_1003264	Ga0187557_1003	BWF2A
Ga0187557_1003265	Ga0187557_1003	BWF2A
Ga0187557_1003266	Ga0187557_1003	BWF2A
Ga0187557_1003267	Ga0187557_1003	BWF2A
Ga0187557_1003268	Ga0187557_1003	BWF2A
Ga0187557_1003269	Ga0187557_1003	BWF2A
Ga0187557_1003270	Ga0187557_1003	BWF2A
Ga0187557_1003271	Ga0187557_1003	BWF2A
Ga0187557_1003272	Ga0187557_1003	BWF2A
Ga0187557_1003273	Ga0187557_1003	BWF2A
Ga0187557_1003274	Ga0187557_1003	BWF2A
Ga0187557_1003275	Ga0187557_1003	BWF2A
Ga0187557_1003276	Ga0187557_1003	BWF2A
Ga0187557_1003277	Ga0187557_1003	BWF2A
Ga0187557_1003278	Ga0187557_1003	BWF2A
Ga0187557_1003279	Ga0187557_1003	BWF2A
Ga0187557_1003280	Ga0187557_1003	BWF2A
Ga0187557_1003281	Ga0187557_1003	BWF2A
Ga0187557_1003282	Ga0187557_1003	BWF2A
Ga0187557_1003283	Ga0187557_1003	BWF2A
Ga0187557_1003284	Ga0187557_1003	BWF2A
Ga0187557_1003285	Ga0187557_1003	BWF2A
Ga0187557_1003286	Ga0187557_1003	BWF2A
Ga0187557_1003287	Ga0187557_1003	BWF2A
Ga0187557_1003288	Ga0187557_1003	BWF2A
Ga0187557_1003290	Ga0187557_1003	BWF2A
Ga0187557_1003291	Ga0187557_1003	BWF2A
Ga0187557_1003292	Ga0187557_1003	BWF2A
Ga0187557_1003293	Ga0187557_1003	BWF2A
Ga0187557_1003294	Ga0187557_1003	BWF2A
Ga0187557_1003295	Ga0187557_1003	BWF2A
Ga0187557_1003296	Ga0187557_1003	BWF2A
Ga0187557_1003297	Ga0187557_1003	BWF2A
Ga0187557_1003298	Ga0187557_1003	BWF2A
Ga0187557_1003299	Ga0187557_1003	BWF2A
Ga0187557_1003300	Ga0187557_1003	BWF2A
Ga0187557_1003301	Ga0187557_1003	BWF2A
Ga0187557_1003302	Ga0187557_1003	BWF2A
Ga0187557_1003303	Ga0187557_1003	BWF2A
Ga0187557_1003304	Ga0187557_1003	BWF2A
Ga0187557_1003305	Ga0187557_1003	BWF2A
Ga0187557_10041	Ga0187557_1004	BWF2A
Ga0187557_10042	Ga0187557_1004	BWF2A
Ga0187557_10043	Ga0187557_1004	BWF2A
Ga0187557_10044	Ga0187557_1004	BWF2A
Ga0187557_10045	Ga0187557_1004	BWF2A
Ga0187557_10046	Ga0187557_1004	BWF2A
Ga0187557_10047	Ga0187557_1004	BWF2A
Ga0187557_10048	Ga0187557_1004	BWF2A
Ga0187557_10049	Ga0187557_1004	BWF2A
Ga0187557_100410	Ga0187557_1004	BWF2A
Ga0187557_100411	Ga0187557_1004	BWF2A
Ga0187557_100412	Ga0187557_1004	BWF2A
Ga0187557_100413	Ga0187557_1004	BWF2A
Ga0187557_100414	Ga0187557_1004	BWF2A
Ga0187557_100415	Ga0187557_1004	BWF2A
Ga0187557_100416	Ga0187557_1004	BWF2A
Ga0187557_100417	Ga0187557_1004	BWF2A
Ga0187557_100418	Ga0187557_1004	BWF2A
Ga0187557_100419	Ga0187557_1004	BWF2A
Ga0187557_100420	Ga0187557_1004	BWF2A
Ga0187557_100421	Ga0187557_1004	BWF2A
Ga0187557_100422	Ga0187557_1004	BWF2A
Ga0187557_100423	Ga0187557_1004	BWF2A
Ga0187557_100424	Ga0187557_1004	BWF2A
Ga0187557_100425	Ga0187557_1004	BWF2A
Ga0187557_100426	Ga0187557_1004	BWF2A
Ga0187557_100427	Ga0187557_1004	BWF2A
Ga0187557_100428	Ga0187557_1004	BWF2A
Ga0187557_100429	Ga0187557_1004	BWF2A
Ga0187557_100430	Ga0187557_1004	BWF2A
Ga0187557_100431	Ga0187557_1004	BWF2A
Ga0187557_100432	Ga0187557_1004	BWF2A
Ga0187557_100433	Ga0187557_1004	BWF2A
Ga0187557_100434	Ga0187557_1004	BWF2A
Ga0187557_100435	Ga0187557_1004	BWF2A
Ga0187557_100436	Ga0187557_1004	BWF2A
Ga0187557_100437	Ga0187557_1004	BWF2A
Ga0187557_100438	Ga0187557_1004	BWF2A
Ga0187557_100439	Ga0187557_1004	BWF2A
Ga0187557_100440	Ga0187557_1004	BWF2A
Ga0187557_100441	Ga0187557_1004	BWF2A
Ga0187557_100442	Ga0187557_1004	BWF2A
Ga0187557_100443	Ga0187557_1004	BWF2A
Ga0187557_100444	Ga0187557_1004	BWF2A
